time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.112224558358,0.0941984251085,12.2052828546,6.28082985324,0.0335468573767,0.0,-0.260664743669,0.150946692017,3.16774694213,-0.0643260729434,0.0687131775529,0.0,482.9900798542611,484.2504109488659,484.32588909085644,483.0144936451209
1.3800000000000008,-0.12856702442,0.103191905341,12.3981233468,6.2764292653,0.037913173016,0.0,-0.284504578455,0.148433933211,3.25999182048,-0.105462288578,0.0798514736921,0.0,443.36008375709986,444.27836219356146,446.1944003043478,442.8182733483726
1.4400000000000008,-0.146509797355,0.111918932362,12.5985096075,6.27022552263,0.042253898157,0.0,-0.31408407403,0.141776407093,3.4190591125,-0.0995564692048,0.0498362076778,0.0,467.40588279469404,465.0642891440914,464.0803711266326,464.5348947106865
1.5000000000000009,-0.166181149991,0.120153541636,12.80525282,6.26372532558,0.0454107075861,0.0,-0.341914399103,0.132131317227,3.47219763463,-0.138532909733,0.0576564581787,0.0,432.01553113536875,432.67632338564965,436.0335607690489,432.75328436188454
1.560000000000001,-0.187677242765,0.127634720298,13.0171683314,6.25616035817,0.0494190115577,0.0,-0.375002000064,0.116424191444,3.59124664037,-0.10864671998,0.0806781423757,0.0,453.15714605293743,455.0071245842694,453.77848552347035,456.15663655921577
1.620000000000001,-0.211118658546,0.134091587451,13.2336348041,6.24952604979,0.054430528916,0.0,-0.406828154209,0.0982027212742,3.62415219115,-0.114726363109,0.0886822244879,0.0,428.4499423763288,429.1358918951376,427.6916648044347,427.1621312026649
1.680000000000001,-0.236638404332,0.139284701957,13.4533704687,6.24232817163,0.0606124449864,0.0,-0.444392695555,0.0742205545101,3.70006154532,-0.13330552081,0.122297118749,0.0,439.6548731438711,442.4401056821076,444.27153151335034,442.7322004283371
1.740000000000001,-0.264721674211,0.14276965109,13.6805430598,6.23488197111,0.0680154859271,0.0,-0.492511487848,0.0411067605111,3.87168964918,-0.110173749658,0.125471703968,0.0,471.5928134618572,471.850799708821,471.9183397654805,473.687234984804
1.8000000000000012,-0.295800742315,0.144147012727,13.9171140376,6.22815279433,0.0754584569491,0.0,-0.5442339038,0.0041127039987,4.01341071364,-0.116434170806,0.121044811813,0.0,464.7503253592602,464.41642754542113,465.0331227843275,464.5318536832614
1.8600000000000012,-0.330162345477,0.143144510923,14.1623792227,6.2209345505,0.0830314122367,0.0,-0.601923836582,-0.0382672785547,4.16143673131,-0.129446314494,0.134939741819,0.0,466.14063185580846,467.2388169068687,469.4566938224586,468.43352667815316
1.9200000000000013,-0.367902441254,0.139628129822,14.4135114622,6.21310880675,0.0910172400732,0.0,-0.656823618525,-0.0796626411873,4.20932174466,-0.132468514769,0.129135386078,0.0,438.67419040516364,438.2084538832648,437.9888871519832,437.7215516680436
1.9800000000000013,-0.409335761858,0.133288295236,14.6701537546,6.20503477668,0.0986334335358,0.0,-0.725065035845,-0.132478226928,4.34473884727,-0.139129284499,0.12213539597,0.0,466.1257042991025,465.5921636626937,466.57600620228044,466.03983598997274
2.0400000000000014,-0.455324584785,0.123368769334,14.9378355335,6.19638881232,0.105678124863,0.0,-0.808681645322,-0.199117589904,4.57686404923,-0.156556790954,0.105731703177,0.0,496.2132056077258,495.018145366796,496.6597226818485,495.3624946690182
2.1000000000000014,-0.505394745328,0.110147002214,15.2091345458,6.18736185915,0.112185286371,0.0,-0.860828807903,-0.242289641701,4.46672370265,-0.140418135465,0.113400130393,0.0,389.26330380012695,389.9924801476939,387.5192084696131,389.0084070652402
2.1600000000000015,-0.559164558916,0.0938034874212,15.477953482,6.17879879695,0.118660623879,0.0,-0.932095986063,-0.303243687548,4.49359634832,-0.147760278128,0.0937650889373,0.0,436.4759000543311,434.8442665212051,435.3646204298544,434.730267593764
2.2200000000000015,-0.617756985161,0.0732680057365,15.7519016433,6.17035402454,0.124513496806,0.0,-1.02154005563,-0.382128683473,4.63718336442,-0.129508360025,0.104200614192,0.0,472.45068157082505,473.2621429995846,471.36692782438763,472.7580531686891
2.2800000000000016,-0.681314714391,0.0483027629038,16.0302257068,6.16307550028,0.130592536359,0.0,-1.09759178286,-0.450681925288,4.64004911525,-0.108575135491,0.0948229785145,0.0,430.28317322466825,429.4976718980737,429.09648557023803,430.8559665738131
2.3400000000000016,-0.749823847342,0.018845043455,16.310790481,6.1562984408,0.13626049866,0.0,-1.18656311385,-0.531831525259,4.71156595845,-0.123566326313,0.0937429764851,0.0,452.80351901490303,452.7240088327289,452.992131127758,451.77361251351607
2.4000000000000017,-0.823072198873,-0.014955897522,16.5904875556,6.14860811487,0.141912595185,0.0,-1.2555172216,-0.595445423261,4.61186280751,-0.139483732115,0.0951027813487,0.0,396.4489837643185,396.582623247285,396.9056166322952,395.42435773976706
2.4600000000000017,-0.900747333409,-0.0528784600243,16.8655747034,6.14062354462,0.147592356341,0.0,-1.3341395218,-0.669292041126,4.55766889761,-0.122638221715,0.0937683272245,0.0,412.00067903189114,411.8910420347393,411.31643698475347,412.7877790492857
2.520000000000002,-0.984230005533,-0.0963085410736,17.1439580418,6.13327992565,0.153442644207,0.0,-1.44915491354,-0.779063574443,4.72074559143,-0.121909414639,0.104085435681,0.0,481.6398464875284,482.4268644140325,481.2397856268343,481.28265372666306
